517776.142281352;	cycle,it,executionDll, simulationDll, executionTrainLl, simulationTrainLl,realTrainLl, executionValidLl, realValidLl, executionTestLl, realTestLl
549042.14754935;	0.0,301.0,14446.821576186561,14446.821576186561,-7255568.775344483,-7255568.775344483,-7255568.775344483,-1810448.4519754392,-1810448.4519754392,0.0,0.0
549439.6086654171;	0.0,302.0,1442.2196373886552,1442.2196373886552,-7254126.555707094,-7254126.555707094,-7254126.555707094,-1810055.583526799,-1810055.583526799,0.0,0.0
549470.604771289;	0.0,303.0,2156.9382435766547,2156.9382435766547,-7251969.617463519,-7251969.617463519,-7251969.617463519,-1809499.1661747964,-1809499.1661747964,0.0,0.0
549496.928287489;	0.0,304.0,1420.7933695792817,1420.7933695792817,-7250548.82409394,-7250548.82409394,-7250548.82409394,-1809073.145556418,-1809073.145556418,0.0,0.0
549549.6214406721;	0.0,305.0,14110.555907681286,14110.555907681286,-7236438.268186258,-7236438.268186258,-7236438.268186258,-1805666.2005673468,-1805666.2005673468,0.0,0.0
549699.7211448881;	0.0,306.0,1409.892085865039,1409.892085865039,-7235028.376100393,-7235028.376100393,-7235028.376100393,-1805268.1203118386,-1805268.1203118386,0.0,0.0
549927.319471288;	0.0,307.0,2105.4572079592594,2105.4572079592594,-7232922.918892435,-7232922.918892435,-7232922.918892435,-1804833.7447049627,-1804833.7447049627,0.0,0.0
549957.026920083;	0.0,308.0,2085.7610668892203,2085.7610668892203,-7230837.1578255445,-7230837.1578255445,-7230837.1578255445,-1804231.349010285,-1804231.349010285,0.0,0.0
549989.4546022051;	0.0,309.0,689.0429465157696,689.0429465157696,-7230148.114879029,-7230148.114879029,-7230148.114879029,-1804098.8980770223,-1804098.8980770223,0.0,0.0
550024.2203253331;	0.0,310.0,1362.2290135552612,1362.2290135552612,-7228785.885865473,-7228785.885865473,-7228785.885865473,-1803714.854331722,-1803714.854331722,0.0,0.0
550101.180555298;	0.0,311.0,6110.744237584741,6110.744237584743,-7222675.141627889,-7222675.141627889,-7222675.141627889,-1802129.5473813554,-1802129.5473813554,0.0,0.0
550166.482724034;	0.0,312.0,20230.32845005781,20230.328450057816,-7202444.813177831,-7202444.813177831,-7202444.813177831,-1797149.9200136214,-1797149.9200136214,0.0,0.0
550312.2552491571;	0.0,313.0,4033.0719829201444,4033.0719829201444,-7198411.7411949085,-7198411.7411949085,-7198411.7411949085,-1796156.9906926262,-1796156.9906926262,0.0,0.0
550385.254880999;	0.0,314.0,5370.762475571726,5370.762475571726,-7193040.978719339,-7193040.978719339,-7193040.978719339,-1794827.8480110823,-1794827.8480110823,0.0,0.0
550461.184400602;	0.0,315.0,18015.249913973676,18015.249913973676,-7175025.728805364,-7175025.728805364,-7175025.728805364,-1790211.9788054547,-1790211.9788054547,0.0,0.0
550812.313977609;	0.0,316.0,1393.2953530831105,1393.2953530831105,-7173632.433452282,-7173632.433452282,-7173632.433452282,-1789830.4982107838,-1789830.4982107838,0.0,0.0
550846.660836606;	0.0,317.0,1002.3391644294743,1002.3391644294743,-7172630.094287853,-7172630.094287853,-7172630.094287853,-1789579.7603180062,-1789579.7603180062,0.0,0.0
550883.784963374;	0.0,318.0,711.4409007808322,711.4409007808322,-7171918.653387072,-7171918.653387072,-7171918.653387072,-1789380.4324657691,-1789380.4324657691,0.0,0.0
550917.618754184;	0.0,319.0,1409.016192217202,1409.016192217202,-7170509.637194856,-7170509.637194856,-7170509.637194856,-1789043.9289696275,-1789043.9289696275,0.0,0.0
550954.466196795;	0.0,320.0,21738.556873428173,21738.556873428166,-7148771.080321429,-7148771.08032143,-7148771.080321429,-1783595.7745404004,-1783595.7745404004,0.0,0.0
551407.266499782;	0.0,321.0,5903.337009604118,5903.337009604118,-7142867.743311822,-7142867.743311822,-7142867.743311822,-1782199.0243213743,-1782199.0243213743,0.0,0.0
551476.550554357;	0.0,322.0,13659.350232438912,13659.350232438905,-7129208.393079382,-7129208.393079382,-7129208.393079382,-1778996.913025975,-1778996.913025975,0.0,0.0
551630.285858521;	0.0,323.0,1945.264804548256,1945.264804548256,-7127263.128274835,-7127263.128274835,-7127263.128274835,-1778577.3293684672,-1778577.3293684672,0.0,0.0
551665.150124222;	0.0,324.0,1934.6843257492856,1934.6843257492856,-7125328.4439490875,-7125328.4439490875,-7125328.4439490875,-1778105.3705948202,-1778105.3705948202,0.0,0.0
551692.475197674;	0.0,325.0,643.9525246809135,643.9525246809135,-7124684.491424409,-7124684.491424409,-7124684.491424409,-1777945.3929764668,-1777945.3929764668,0.0,0.0
551711.376374728;	0.0,326.0,2690.3435337173014,2690.3435337173014,-7121994.147890692,-7121994.147890692,-7121994.147890692,-1777246.231145316,-1777246.231145316,0.0,0.0
551781.655458503;	0.0,327.0,643.003071390259,643.003071390259,-7121351.144819302,-7121351.144819302,-7121351.144819302,-1777102.753683502,-1777102.753683502,0.0,0.0
551817.2006182871;	0.0,328.0,1282.5563383645804,1282.5563383645804,-7120068.588480937,-7120068.588480937,-7120068.588480937,-1776773.4067031636,-1776773.4067031636,0.0,0.0
551852.599006022;	0.0,329.0,4488.5145305444785,4488.514530544475,-7115580.073950396,-7115580.073950396,-7115580.073950396,-1775555.8886783149,-1775555.8886783149,0.0,0.0
551924.9733016631;	0.0,330.0,1275.9930683754756,1275.9930683754756,-7114304.08088202,-7114304.08088202,-7114304.08088202,-1775262.5003466818,-1775262.5003466818,0.0,0.0
552000.133951524;	0.0,331.0,5718.680504604288,5718.680504604288,-7108585.400377416,-7108585.400377416,-7108585.400377416,-1773804.714957718,-1773804.714957718,0.0,0.0
552066.487836048;	0.0,332.0,8208.075171459728,8208.075171459728,-7100377.3252059575,-7100377.3252059575,-7100377.3252059575,-1771706.1863146657,-1771706.1863146657,0.0,0.0
552133.898500808;	0.0,333.0,2484.2749762266485,2484.2749762266485,-7097893.05022973,-7097893.05022973,-7097893.05022973,-1771111.4067964884,-1771111.4067964884,0.0,0.0
552193.4858120651;	0.0,334.0,3726.3317194951337,3726.3317194951337,-7094166.718510236,-7094166.718510236,-7094166.718510236,-1770186.6385044935,-1770186.6385044935,0.0,0.0
552265.543771457;	0.0,335.0,8028.940673248782,8028.940673248786,-7086137.777836989,-7086137.777836989,-7086137.777836989,-1768226.6384163569,-1768226.6384163569,0.0,0.0
552405.1043849491;	0.0,336.0,6161.964068763282,6161.964068763282,-7079975.813768222,-7079975.813768222,-7079975.813768222,-1766757.807726995,-1766757.807726995,0.0,0.0
552481.196851052;	0.0,337.0,1227.3817661756766,1227.3817661756766,-7078748.432002046,-7078748.432002046,-7078748.432002046,-1766448.863192174,-1766448.863192174,0.0,0.0
552531.9507794001;	0.0,338.0,18336.37280474127,18336.37280474127,-7060412.059197305,-7060412.059197305,-7060412.059197305,-1762046.7493374958,-1762046.7493374958,0.0,0.0
552678.395979387;	0.0,339.0,3026.9890075950498,3026.9890075950498,-7057385.07018971,-7057385.07018971,-7057385.07018971,-1761305.3115715508,-1761305.3115715508,0.0,0.0
552704.7643106501;	0.0,340.0,1792.475324557463,1792.475324557463,-7055592.594865151,-7055592.594865151,-7055592.594865151,-1760836.6424003826,-1760836.6424003826,0.0,0.0
552735.3053759601;	0.0,341.0,18467.496807007552,18467.496807007545,-7037125.0980581455,-7037125.0980581455,-7037125.0980581455,-1756258.954053049,-1756258.954053049,0.0,0.0
552873.229618942;	0.0,342.0,1189.3582756401502,1189.3582756401502,-7035935.739782507,-7035935.739782507,-7035935.739782507,-1755962.396210586,-1755962.396210586,0.0,0.0
553325.518777703;	0.0,343.0,1187.283317773844,1187.283317773844,-7034748.456464732,-7034748.456464732,-7034748.456464732,-1755670.2539721178,-1755670.2539721178,0.0,0.0
553355.746106333;	0.0,344.0,7677.230405167662,7677.230405167662,-7027071.226059561,-7027071.226059561,-7027071.226059561,-1753757.6902432162,-1753757.6902432162,0.0,0.0
553424.528613808;	0.0,345.0,589.5492816030473,589.5492816030473,-7026481.67677796,-7026481.67677796,-7026481.67677796,-1753596.4341824555,-1753596.4341824555,0.0,0.0
553453.905701208;	0.0,346.0,1170.9190884007076,1170.9190884007076,-7025310.757689561,-7025310.757689561,-7025310.757689561,-1753298.4233410591,-1753298.4233410591,0.0,0.0
553483.117933147;	0.0,347.0,1168.1083897970102,1168.1083897970102,-7024142.649299763,-7024142.649299763,-7024142.649299763,-1752999.4357020902,-1752999.4357020902,0.0,0.0
553511.804729876;	0.0,348.0,1166.69104672229,1166.69104672229,-7022975.958253041,-7022975.958253041,-7022975.958253041,-1752710.1230397436,-1752710.1230397436,0.0,0.0
553982.735372241;	0.0,349.0,1163.3520468377956,1163.3520468377956,-7021812.606206204,-7021812.606206204,-7021812.606206204,-1752423.6992549642,-1752423.6992549642,0.0,0.0
554202.061050266;	0.0,350.0,1152.2781440851186,1152.2781440851186,-7020660.328062118,-7020660.328062118,-7020660.328062118,-1752146.1102293283,-1752146.1102293283,0.0,0.0
554275.855609208;	0.0,351.0,575.6194851829007,575.6194851829007,-7020084.708576935,-7020084.708576935,-7020084.708576935,-1751994.954884433,-1751994.954884433,0.0,0.0
554309.1082078291;	0.0,352.0,2287.401228406062,2287.4012284060627,-7017797.30734853,-7017797.30734853,-7017797.30734853,-1751454.2954330468,-1751454.2954330468,0.0,0.0
554384.556514877;	0.0,353.0,2287.1414237122735,2287.1414237122735,-7015510.165924816,-7015510.165924816,-7015510.165924816,-1750875.5084000793,-1750875.5084000793,0.0,0.0
554454.262598525;	0.0,354.0,1142.2389406023676,1142.2389406023676,-7014367.926984215,-7014367.926984215,-7014367.926984215,-1750551.7675573614,-1750551.7675573614,0.0,0.0
554528.505324403;	0.0,355.0,6828.271979569785,6828.271979569785,-7007539.655004648,-7007539.655004648,-7007539.655004648,-1748875.5884074005,-1748875.5884074005,0.0,0.0
555044.1480652071;	0.0,356.0,27300.437437470962,27300.43743747097,-6980239.217567176,-6980239.217567176,-6980239.217567176,-1741966.4067638696,-1741966.4067638696,0.0,0.0
555688.822838744;	0.0,357.0,2149.210822868702,2149.210822868702,-6978090.006744308,-6978090.006744308,-6978090.006744308,-1741464.0657828376,-1741464.0657828376,0.0,0.0
555770.465629388;	0.0,358.0,4529.795251635409,4529.795251635409,-6973560.211492673,-6973560.211492673,-6973560.211492673,-1740457.9375430136,-1740457.9375430136,0.0,0.0
555831.347551475;	0.0,359.0,1664.1019525182437,1664.1019525182437,-6971896.109540155,-6971896.109540155,-6971896.109540155,-1740064.2871959766,-1740064.2871959766,0.0,0.0
555867.154587515;	0.0,360.0,1654.1195852377623,1654.1195852377623,-6970241.989954917,-6970241.989954917,-6970241.989954917,-1739672.3078186673,-1739672.3078186673,0.0,0.0
555947.776390242;	0.0,361.0,2200.8257556925128,2200.825755692512,-6968041.16419922,-6968041.16419922,-6968041.16419922,-1739184.742883266,-1739184.742883266,0.0,0.0
556020.259246789;	0.0,362.0,1097.140894443563,1097.140894443563,-6966944.023304777,-6966944.023304777,-6966944.023304777,-1738895.7988813666,-1738895.7988813666,0.0,0.0
556048.3448900371;	0.0,363.0,5417.491544148266,5417.491544148268,-6961526.53176063,-6961526.53176063,-6961526.53176063,-1737465.6986030338,-1737465.6986030338,0.0,0.0
556282.927137666;	0.0,364.0,3174.053078332416,3174.053078332416,-6958352.478682298,-6958352.478682298,-6958352.478682298,-1736717.1412995986,-1736717.1412995986,0.0,0.0
556365.849836803;	0.0,365.0,2097.4691597279143,2097.4691597279143,-6956255.00952257,-6956255.00952257,-6956255.00952257,-1736237.3141506352,-1736237.3141506352,0.0,0.0
556431.754771101;	0.0,366.0,12054.075288994427,12054.075288994427,-6944200.934233578,-6944200.934233578,-6944200.934233578,-1733355.7496553753,-1733355.7496553753,0.0,0.0
556569.373681788;	0.0,367.0,1046.302294984892,1046.302294984892,-6943154.631938593,-6943154.631938593,-6943154.631938593,-1733079.8168556814,-1733079.8168556814,0.0,0.0
557026.245376325;	0.0,368.0,11953.37603474216,11953.376034742163,-6931201.255903851,-6931201.255903851,-6931201.255903851,-1730215.5548693421,-1730215.5548693421,0.0,0.0
557169.300808834;	0.0,369.0,1553.240459933947,1553.240459933947,-6929648.015443917,-6929648.015443917,-6929648.015443917,-1729840.1494597977,-1729840.1494597977,0.0,0.0
557198.495153705;	0.0,370.0,514.0784631380011,514.0784631380011,-6929133.936980779,-6929133.936980779,-6929133.936980779,-1729711.3821795357,-1729711.3821795357,0.0,0.0
557231.136396188;	0.0,371.0,25039.5351283959,25039.535128395906,-6904094.401852383,-6904094.401852383,-6904094.401852383,-1723345.0120506324,-1723345.0120506324,0.0,0.0
557900.6062134231;	0.0,372.0,5170.832757018234,5170.832757018234,-6898923.569095366,-6898923.569095366,-6898923.569095366,-1722049.3468375348,-1722049.3468375348,0.0,0.0
558079.057033694;	0.0,373.0,14289.954824894645,14289.954824894645,-6884633.614270471,-6884633.614270471,-6884633.614270471,-1718561.1180038347,-1718561.1180038347,0.0,0.0
558791.36911551;	0.0,374.0,4078.247330972934,4078.247330972934,-6880555.366939499,-6880555.366939499,-6880555.366939499,-1717581.6789021923,-1717581.6789021923,0.0,0.0
558854.620134987;	0.0,375.0,3551.7871002380907,3551.7871002380925,-6877003.579839261,-6877003.579839261,-6877003.579839261,-1716744.447630904,-1716744.447630904,0.0,0.0
558924.0745095221;	0.0,376.0,1521.621517155445,1521.621517155445,-6875481.958322106,-6875481.958322106,-6875481.958322106,-1716393.4467566719,-1716393.4467566719,0.0,0.0
558998.1299454711;	0.0,377.0,5569.545817007645,5569.545817007644,-6869912.4125051005,-6869912.4125051005,-6869912.4125051005,-1715054.3441280571,-1715054.3441280571,0.0,0.0
559078.328961867;	0.0,378.0,991.3568045149432,991.3568045149432,-6868921.055700586,-6868921.055700586,-6868921.055700586,-1714795.8635478332,-1714795.8635478332,0.0,0.0
559120.095679031;	0.0,379.0,1472.4166378994441,1472.4166378994441,-6867448.639062687,-6867448.639062687,-6867448.639062687,-1714454.1802030832,-1714454.1802030832,0.0,0.0
559263.286004018;	0.0,380.0,3899.236663191914,3899.236663191914,-6863549.402399495,-6863549.402399495,-6863549.402399495,-1713501.9639797767,-1713501.9639797767,0.0,0.0
559325.558427809;	0.0,381.0,1460.4454815051267,1460.4454815051267,-6862088.956917989,-6862088.956917989,-6862088.956917989,-1713100.011498118,-1713100.011498118,0.0,0.0
559356.2525610881;	0.0,382.0,1457.2474741402057,1457.2474741402057,-6860631.70944385,-6860631.70944385,-6860631.70944385,-1712722.5658109896,-1712722.5658109896,0.0,0.0
559373.2402711881;	0.0,383.0,960.6657545975017,960.6657545975017,-6859671.043689253,-6859671.043689253,-6859671.043689253,-1712449.7387241223,-1712449.7387241223,0.0,0.0
559498.057248141;	0.0,384.0,2856.1385277315158,2856.1385277315158,-6856814.9051615205,-6856814.9051615205,-6856814.9051615205,-1711710.7266089988,-1711710.7266089988,0.0,0.0
559577.811525354;	0.0,385.0,474.5839947484501,474.5839947484501,-6856340.321166771,-6856340.321166771,-6856340.321166771,-1711613.739157549,-1711613.739157549,0.0,0.0
559600.411462401;	0.0,386.0,11863.900781607645,11863.900781607652,-6844476.420385164,-6844476.420385164,-6844476.420385164,-1708537.1201237922,-1708537.1201237922,0.0,0.0
562254.8154799211;	0.0,387.0,943.0422710399569,943.0422710399569,-6843533.378114126,-6843533.378114126,-6843533.378114126,-1708345.8261971457,-1708345.8261971457,0.0,0.0
562699.028979514;	0.0,388.0,24027.235233557207,24027.235233557185,-6819506.142880566,-6819506.142880566,-6819506.142880566,-1702364.2776441404,-1702364.2776441404,0.0,0.0
563367.7825552961;	0.0,389.0,2121.0899777382647,2121.0899777382647,-6817385.052902827,-6817385.052902827,-6817385.052902827,-1701830.2021049643,-1701830.2021049643,0.0,0.0
563453.067473431;	0.0,390.0,466.74133645462643,466.74133645462643,-6816918.311566373,-6816918.311566373,-6816918.311566373,-1701704.8997006097,-1701704.8997006097,0.0,0.0
563539.80076166;	0.0,391.0,4189.410852146433,4189.410852146433,-6812728.900714227,-6812728.900714227,-6812728.900714227,-1700742.913252492,-1700742.913252492,0.0,0.0
565105.81041365;	0.0,392.0,6035.843108497544,6035.8431084975455,-6806693.057605729,-6806693.057605729,-6806693.057605729,-1699222.0245045342,-1699222.0245045342,0.0,0.0
565758.3265784971;	0.0,393.0,5975.841716339373,5975.841716339373,-6800717.2158893915,-6800717.2158893915,-6800717.2158893915,-1697716.7918285497,-1697716.7918285497,0.0,0.0
565835.204263205;	0.0,394.0,11331.18179362952,11331.18179362952,-6789386.034095762,-6789386.034095762,-6789386.034095762,-1694825.9295676544,-1694825.9295676544,0.0,0.0
568737.5053200381;	0.0,395.0,902.0343353740027,902.0343353740027,-6788483.999760388,-6788483.999760388,-6788483.999760388,-1694565.454343389,-1694565.454343389,0.0,0.0
568798.776222625;	0.0,396.0,5854.746762110428,5854.7467621104315,-6782629.2529982785,-6782629.2529982785,-6782629.2529982785,-1693125.4003630474,-1693125.4003630474,0.0,0.0
568860.3139342971;	0.0,397.0,1349.0890672384357,1349.0890672384357,-6781280.163931041,-6781280.163931041,-6781280.163931041,-1692808.2432797502,-1692808.2432797502,0.0,0.0
568933.779105101;	0.0,398.0,1346.9709038060855,1346.9709038060855,-6779933.193027232,-6779933.193027232,-6779933.193027232,-1692507.8036932938,-1692507.8036932938,0.0,0.0
569133.8403702651;	0.0,399.0,5701.275621506706,5701.275621506709,-6774231.917405724,-6774231.917405724,-6774231.917405724,-1690920.3625022934,-1690920.3625022934,0.0,0.0
569248.11383584;	0.0,400.0,3909.095601035645,3909.095601035645,-6770322.82180469,-6770322.82180469,-6770322.82180469,-1689790.8187355082,-1689790.8187355082,0.0,0.0
569310.498991228;	0.0,401.0,4746.611943771222,4746.6119437712205,-6765576.209860919,-6765576.209860919,-6765576.209860919,-1688600.5880258824,-1688600.5880258824,0.0,0.0
569475.4750666891;	0.0,402.0,1376.7960437994625,1376.7960437994625,-6764199.41381712,-6764199.41381712,-6764199.41381712,-1688241.4722833498,-1688241.4722833498,0.0,0.0
569575.1374349791;	0.0,403.0,2978.947319384626,2978.947319384626,-6761220.466497735,-6761220.466497735,-6761220.466497735,-1687450.6674409732,-1687450.6674409732,0.0,0.0
569732.945883822;	0.0,404.0,3800.752457595496,3800.7524575954994,-6757419.714040141,-6757419.714040141,-6757419.714040141,-1686496.3409233096,-1686496.3409233096,0.0,0.0
569794.893770821;	0.0,405.0,839.9954989060607,839.9954989060607,-6756579.718541234,-6756579.718541234,-6756579.718541234,-1686237.644475208,-1686237.644475208,0.0,0.0
569823.61732276;	0.0,406.0,838.0917521805513,838.0917521805513,-6755741.626789055,-6755741.626789055,-6755741.626789055,-1685977.0745033051,-1685977.0745033051,0.0,0.0
569957.087410076;	0.0,407.0,2932.207042949627,2932.207042949627,-6752809.419746106,-6752809.419746106,-6752809.419746106,-1685199.480120586,-1685199.480120586,0.0,0.0
570067.255567393;	0.0,408.0,2506.4360697420652,2506.4360697420652,-6750302.983676364,-6750302.983676364,-6750302.983676364,-1684581.2448217596,-1684581.2448217596,0.0,0.0
570174.6189930211;	0.0,409.0,832.6952404474896,832.6952404474896,-6749470.288435916,-6749470.288435916,-6749470.288435916,-1684346.2889768213,-1684346.2889768213,0.0,0.0
570231.477698453;	0.0,410.0,2071.574044524524,2071.574044524524,-6747398.714391393,-6747398.714391393,-6747398.714391393,-1683790.0090810005,-1683790.0090810005,0.0,0.0
570313.7790315431;	0.0,411.0,2897.9132280038384,2897.9132280038384,-6744500.801163389,-6744500.801163389,-6744500.801163389,-1683092.8645721104,-1683092.8645721104,0.0,0.0
570439.8928331031;	0.0,412.0,1240.4228478772607,1240.4228478772607,-6743260.378315512,-6743260.378315512,-6743260.378315512,-1682762.670524789,-1682762.670524789,0.0,0.0
570481.735414734;	0.0,413.0,1223.903826024386,1223.903826024386,-6742036.474489486,-6742036.474489486,-6742036.474489486,-1682452.1397175842,-1682452.1397175842,0.0,0.0
570513.338950268;	0.0,414.0,1221.0709347976253,1221.0709347976253,-6740815.403554687,-6740815.403554687,-6740815.403554687,-1682161.1494790884,-1682161.1494790884,0.0,0.0
570549.8334033;	0.0,415.0,1214.1028955660286,1214.1028955660286,-6739601.300659126,-6739601.300659126,-6739601.300659126,-1681826.815801837,-1681826.815801837,0.0,0.0
570589.4044407661;	0.0,416.0,5246.823613945513,5246.823613945513,-6734354.477045188,-6734354.477045188,-6734354.477045188,-1680501.5679438722,-1680501.5679438722,0.0,0.0
570653.583741931;	0.0,417.0,1204.225243082653,1204.225243082653,-6733150.251802105,-6733150.251802105,-6733150.251802105,-1680190.2388912847,-1680190.2388912847,0.0,0.0
570738.1264861571;	0.0,418.0,2001.1263832944478,2001.1263832944478,-6731149.125418812,-6731149.125418812,-6731149.125418812,-1679702.146945928,-1679702.146945928,0.0,0.0
570865.972277698;	0.0,419.0,798.1293452110594,798.1293452110594,-6730350.996073602,-6730350.996073602,-6730350.996073602,-1679471.089110354,-1679471.089110354,0.0,0.0
570908.893212414;	0.0,420.0,788.1584225531683,788.1584225531683,-6729562.837651046,-6729562.837651046,-6729562.837651046,-1679273.9971000538,-1679273.9971000538,0.0,0.0
570992.1534165511;	0.0,421.0,5104.419149889432,5104.419149889431,-6724458.418501157,-6724458.418501157,-6724458.418501157,-1678003.4959607755,-1678003.4959607755,0.0,0.0
571057.634521131;	0.0,422.0,784.5619716293991,784.5619716293991,-6723673.856529527,-6723673.856529527,-6723673.856529527,-1677818.5561547976,-1677818.5561547976,0.0,0.0
571096.8258778921;	0.0,423.0,2314.4708689387335,2314.4708689387335,-6721359.385660591,-6721359.385660591,-6721359.385660591,-1677217.059009925,-1677217.059009925,0.0,0.0
571205.504829988;	0.0,424.0,1569.8943269007304,1569.8943269007304,-6719789.49133369,-6719789.49133369,-6719789.49133369,-1676851.0992380676,-1676851.0992380676,0.0,0.0
571311.071836503;	0.0,425.0,2313.7307831143767,2313.7307831143767,-6717475.760550574,-6717475.760550574,-6717475.760550574,-1676309.4206088437,-1676309.4206088437,0.0,0.0
571372.4529038201;	0.0,426.0,2452.6946942072145,2452.6946942072145,-6715023.065856363,-6715023.065856363,-6715023.065856363,-1675670.1544233114,-1675670.1544233114,0.0,0.0
571429.706104705;	0.0,427.0,3465.546376039347,3465.546376039347,-6711557.519480328,-6711557.519480328,-6711557.519480328,-1674810.2806743395,-1674810.2806743395,0.0,0.0
571528.411657084;	0.0,428.0,1153.0248553277297,1153.0248553277297,-6710404.494625,-6710404.494625,-6710404.494625,-1674497.0836609025,-1674497.0836609025,0.0,0.0
571601.5995483181;	0.0,429.0,2659.865592830268,2659.8655928302687,-6707744.6290321695,-6707744.6290321695,-6707744.6290321695,-1673819.1584367086,-1673819.1584367086,0.0,0.0
571690.9608028231;	0.0,430.0,1139.4906515708426,1139.4906515708426,-6706605.138380599,-6706605.138380599,-6706605.138380599,-1673560.8402823396,-1673560.8402823396,0.0,0.0
571720.3278923801;	0.0,431.0,2254.7334318036774,2254.7334318036774,-6704350.404948796,-6704350.404948796,-6704350.404948796,-1673005.3847177506,-1673005.3847177506,0.0,0.0
572417.861000636;	0.0,432.0,1488.3018644913645,1488.3018644913645,-6702862.103084304,-6702862.103084304,-6702862.103084304,-1672624.485464587,-1672624.485464587,0.0,0.0
572768.9336270951;	0.0,433.0,1857.5545678985613,1857.5545678985613,-6701004.548516404,-6701004.548516404,-6701004.548516404,-1672067.7754677432,-1672067.7754677432,0.0,0.0
572819.6873528961;	0.0,434.0,4076.983718692127,4076.9837186921286,-6696927.5647977125,-6696927.5647977125,-6696927.5647977125,-1671081.5183382416,-1671081.5183382416,0.0,0.0
572910.339095169;	0.0,435.0,3296.6784059890233,3296.6784059890233,-6693630.886391722,-6693630.886391722,-6693630.886391722,-1670306.333021501,-1670306.333021501,0.0,0.0
572976.307555658;	0.0,436.0,4028.1207912803166,4028.1207912803147,-6689602.765600443,-6689602.765600443,-6689602.765600443,-1669179.571717465,-1669179.571717465,0.0,0.0
573052.984302602;	0.0,437.0,4748.604460589409,4748.604460589408,-6684854.161139857,-6684854.161139857,-6684854.161139857,-1667895.300654986,-1667895.300654986,0.0,0.0
573114.6132622791;	0.0,438.0,3237.4898522302337,3237.4898522302337,-6681616.67128763,-6681616.67128763,-6681616.67128763,-1667082.2711852808,-1667082.2711852808,0.0,0.0
574776.569259269;	0.0,439.0,2147.6735472498044,2147.6735472498044,-6679468.99774038,-6679468.99774038,-6679468.99774038,-1666552.31061704,-1666552.31061704,0.0,0.0
574941.700426916;	0.0,440.0,3171.521797271749,3171.52179727175,-6676297.475943108,-6676297.475943108,-6676297.475943108,-1665768.7378586584,-1665768.7378586584,0.0,0.0
575012.844174827;	0.0,441.0,352.15813037424005,352.15813037424005,-6675945.317812732,-6675945.317812732,-6675945.317812732,-1665695.3391380613,-1665695.3391380613,0.0,0.0
575051.977194197;	0.0,442.0,15449.912171765674,15449.912171765667,-6660495.405640966,-6660495.405640966,-6660495.405640966,-1661663.3066595441,-1661663.3066595441,0.0,0.0
575800.5261762231;	0.0,443.0,3358.7732998329393,3358.7732998329393,-6657136.632341134,-6657136.632341134,-6657136.632341134,-1660774.3800585489,-1660774.3800585489,0.0,0.0
576204.27831484;	0.0,444.0,3081.172090276846,3081.172090276846,-6654055.460250857,-6654055.460250857,-6654055.460250857,-1660018.8483097674,-1660018.8483097674,0.0,0.0
576290.293217515;	0.0,445.0,3794.0463624169574,3794.046362416957,-6650261.413888437,-6650261.413888437,-6650261.413888437,-1659030.6569819006,-1659030.6569819006,0.0,0.0
576374.645144643;	0.0,446.0,2231.64099484652,2231.64099484652,-6648029.77289359,-6648029.77289359,-6648029.77289359,-1658476.2679377005,-1658476.2679377005,0.0,0.0
576459.7203831311;	0.0,447.0,2791.9446631250757,2791.9446631250757,-6645237.828230463,-6645237.828230463,-6645237.828230463,-1657800.6632594552,-1657800.6632594552,0.0,0.0
576564.160062733;	0.0,448.0,2092.6467412940783,2092.6467412940783,-6643145.181489169,-6643145.181489169,-6643145.181489169,-1657226.156596935,-1657226.156596935,0.0,0.0
576744.9285194051;	0.0,449.0,1148.7118660954256,1148.7118660954256,-6641996.469623074,-6641996.469623074,-6641996.469623074,-1656954.7405934087,-1656954.7405934087,0.0,0.0
576860.351176331;	0.0,450.0,12807.18640619197,12807.186406191973,-6629189.2832168825,-6629189.2832168825,-6629189.2832168825,-1653797.8506272482,-1653797.8506272482,0.0,0.0
578029.3488347051;	0.0,451.0,4488.767809622255,4488.767809622255,-6624700.51540726,-6624700.51540726,-6624700.51540726,-1652610.5974882278,-1652610.5974882278,0.0,0.0
578106.5269950391;	0.0,452.0,1035.6114364707764,1035.6114364707764,-6623664.903970789,-6623664.903970789,-6623664.903970789,-1652356.5552147531,-1652356.5552147531,0.0,0.0
578149.5218563031;	0.0,453.0,1035.0822700262697,1035.0822700262697,-6622629.821700763,-6622629.821700763,-6622629.821700763,-1652155.3382042912,-1652155.3382042912,0.0,0.0
578196.058323174;	0.0,454.0,2069.394872324881,2069.394872324881,-6620560.426828437,-6620560.426828437,-6620560.426828437,-1651637.8364080281,-1651637.8364080281,0.0,0.0
578899.891126035;	0.0,455.0,3085.979250575111,3085.979250575111,-6617474.44757786,-6617474.44757786,-6617474.44757786,-1650759.4078436773,-1650759.4078436773,0.0,0.0
578971.376142252;	0.0,456.0,5670.727912844788,5670.727912844786,-6611803.719665015,-6611803.719665015,-6611803.719665015,-1649429.5869080243,-1649429.5869080243,0.0,0.0
579046.539330941;	0.0,457.0,998.5075311459723,998.5075311459723,-6610805.212133868,-6610805.212133868,-6610805.212133868,-1649216.2532954835,-1649216.2532954835,0.0,0.0
579083.210096378;	0.0,458.0,987.5617916336596,987.5617916336596,-6609817.650342234,-6609817.650342234,-6609817.650342234,-1648985.8888842876,-1648985.8888842876,0.0,0.0
